10, 0.0006663799285888672, 1.3926e-05, 2.7801e-05
20, 0.0025577545166015625, 2.96e-07, 2.2603e-05
30, 0.005570411682128906, 1.4519000000000001e-05, 7.1661e-05
40, 0.010106325149536133, 5.930000000000001e-07, 0.000136949
50, 0.015554189682006836, 5.930000000000001e-07, 0.000215202
60, 0.022191524505615234, 1.4370000000000001e-05, 0.000304389
70, 0.030895471572875977, 1.1556e-05, 0.000998146
80, 0.03975987434387207, 1.1111000000000001e-05, 0.000689231
90, 0.050459861755371094, 5.92e-07, 0.001086832
10, 0.0006866455078125, 4.4500000000000003e-07, 2.2204000000000003e-05
20, 0.002663135528564453, 5.930000000000001e-07, 3.4331e-05
30, 0.0057942867279052734, 4.4500000000000003e-07, 5.1837000000000005e-05
40, 0.01007699966430664, 5.92e-07, 0.00011936800000000001
50, 0.015350103378295898, 4.44e-07, 0.000189776
60, 0.022183895111083984, 5.92e-07, 0.000305116
70, 0.030729055404663086, 4.4500000000000003e-07, 0.0005201520000000001
80, 0.03912687301635742, 4.44e-07, 0.000685646
90, 0.04981708526611328, 2.97e-07, 0.001058349
10, 0.0006859302520751953, 4.44e-07, 2.6774e-05
20, 0.002537250518798828, 4.4500000000000003e-07, 3.4671e-05
30, 0.00566864013671875, 2.96e-07, 5.7094000000000006e-05
40, 0.009773015975952148, 4.44e-07, 0.000119945
50, 0.015446662902832031, 4.44e-07, 0.000221604
60, 0.022306442260742188, 2.96e-07, 0.00031212700000000004
70, 0.030414581298828125, 1.4371e-05, 0.000520704
80, 0.03951740264892578, 4.4500000000000003e-07, 0.0006954810000000001
90, 0.05038714408874512, 4.44e-07, 0.001079048
