100, 5.92e-07
110, 1.48e-07
120, 1.49e-07
130, 2.97e-07
140, 2.97e-07
150, 4.44e-07
160, 5.930000000000001e-07
170, 1.0815e-05
180, 1.0963e-05
190, 1.1407000000000001e-05
200, 4.44e-07
210, 1.0815e-05
220, 1.1112000000000001e-05
230, 4.44e-07
240, 1.1556e-05
250, 7.410000000000001e-07
260, 5.930000000000001e-07
270, 1.48e-07
280, 2.96e-07
290, 2.96e-07
300, 1.48e-07
310, 2.97e-07
320, 4.4500000000000003e-07
330, 1.4519000000000001e-05
340, 1.0518e-05
350, 1.126e-05
360, 4.4500000000000003e-07
370, 9.482e-06
380, 9.333e-06
390, 8.889e-06
400, 9.334e-06
410, 4.44e-07
420, 1.0963e-05
430, 1.48e-07
440, 2.96e-07
450, 2.96e-07
460, 2.97e-07
470, 2.96e-07
480, 4.44e-07
490, 1.4815000000000001e-05
500, 1.0963e-05
510, 1.4222e-05
520, 7.410000000000001e-07
530, 7.410000000000001e-07
540, 1.4371e-05
550, 4.44e-07
560, 1.0222000000000001e-05
570, 7.410000000000001e-07
580, 1.48e-07
590, 1.48e-07
600, 2.97e-07
610, 2.96e-07
620, 2.97e-07
630, 2.96e-07
640, 1.0519e-05
650, 8.88e-07
660, 8.88e-07
670, 5.930000000000001e-07
680, 5.92e-07
690, 1.4518e-05
700, 7.410000000000001e-07
710, 7.410000000000001e-07
720, 1.3185000000000002e-05
730, 7.4e-07
740, 2.96e-07
750, 2.96e-07
760, 2.96e-07
770, 1.48e-07
780, 4.4500000000000003e-07
790, 7.410000000000001e-07
800, 5.930000000000001e-07
810, 9.481000000000001e-06
820, 8.741e-06
830, 8.889e-06
840, 9.630000000000001e-06
850, 1.1407000000000001e-05
860, 1.0666000000000001e-05
870, 1.4667e-05
880, 1.48e-07
890, 2.97e-07
900, 1.48e-07
910, 2.96e-07
920, 2.96e-07
930, 4.44e-07
940, 5.930000000000001e-07
950, 7.4e-07
960, 5.930000000000001e-07
970, 4.44e-07
980, 8.890000000000001e-07
990, 1.0963e-05
100, 5.930000000000001e-07
110, 1.4370000000000001e-05
120, 4.44e-07
130, 2.97e-07
140, 2.96e-07
150, 2.96e-07
160, 2.96e-07
170, 4.44e-07
180, 1.1111000000000001e-05
190, 5.92e-07
200, 2.96e-07
210, 4.4500000000000003e-07
220, 7.410000000000001e-07
230, 4.44e-07
240, 2.96e-07
250, 1.1556e-05
260, 4.44e-07
270, 2.96e-07
280, 4.44e-07
290, 5.92e-07
300, 2.96e-07
310, 2.96e-07
320, 1.1259e-05
330, 4.4500000000000003e-07
340, 2.97e-07
350, 1.1555e-05
360, 4.44e-07
370, 0.00021422200000000002
380, 1.1259e-05
390, 4.44e-07
400, 2.96e-07
410, 4.4500000000000003e-07
420, 7.410000000000001e-07
430, 1.48e-07
440, 4.4500000000000003e-07
450, 4.44e-07
460, 2.96e-07
470, 5.92e-07
480, 2.96e-07
490, 2.96e-07
500, 4.44e-07
510, 4.44e-07
520, 2.96e-07
530, 4.44e-07
540, 4.4500000000000003e-07
550, 1.0371000000000001e-05
560, 7.410000000000001e-07
570, 3.704e-06
580, 9.630000000000001e-06
590, 9.777000000000001e-06
600, 9.482e-06
610, 9.333e-06
620, 3.7030000000000004e-06
630, 9.334e-06
640, 9.482e-06
650, 9.481000000000001e-06
660, 9.481000000000001e-06
670, 2.96e-07
680, 5.930000000000001e-07
690, 2.96e-07
700, 1.2296e-05
710, 2.96e-07
720, 2.96e-07
730, 2.96e-07
740, 2.97e-07
750, 1.48e-07
760, 1.48e-07
770, 2.97e-07
780, 2.96e-07
790, 1.48e-07
800, 2.96e-07
810, 2.96e-07
820, 4.44e-07
830, 1.48e-07
840, 1.48e-07
850, 2.96e-07
860, 2.96e-07
870, 4.44e-07
880, 2.96e-07
890, 4.4500000000000003e-07
900, 2.96e-07
910, 2.96e-07
920, 1.1555e-05
930, 2.96e-07
940, 2.97e-07
950, 2.96e-07
960, 2.96e-07
970, 2.96e-07
980, 2.96e-07
990, 0.00022962900000000002
