1000, 5.6729350090026855, 1.0519e-05, 1.329288923
1100, 7.405974864959717, 1.3629000000000001e-05, 1.781497974
1200, 8.846666812896729, 4.44e-07, 2.2484019600000003
1300, 10.299593925476074, 8.889e-06, 2.8794391950000002
1400, 12.068906545639038, 1.3037e-05, 3.6246093160000004
1500, 13.804540872573853, 5.930000000000001e-07, 4.481740285
1600, 15.731181144714355, 4.44e-07, 5.323664632000001
1700, 17.746074676513672, 7.410000000000001e-07, 6.420676972000001
1800, 19.976705312728882, 1.3778000000000001e-05, 7.66448104
1900, 22.137178659439087, 1.2889000000000001e-05, 9.061426077
2000, 24.621914863586426, 7.410000000000001e-07, 10.396910024
2100, 26.867844581604004, 7.410000000000001e-07, 12.096808481
2200, 29.7422616481781, 4.44e-07, 13.975512787000001
2300, 32.662980794906616, 1.2741e-05, 16.077527944
2400, 35.42329406738281, 1.4667e-05, 18.064691837
2500, 38.63538122177124, 9.037e-06, 20.623144533
2600, 41.61259341239929, 4.44e-07, 23.076726662000002
2700, 44.731609582901, 1.4371e-05, 25.880423787
2800, 47.97604942321777, 5.930000000000001e-07, 28.533685293
2900, 51.80432844161987, 5.92e-07, 31.795076561000002
3000, 55.02415227890015, 5.930000000000001e-07, 35.336262276
3100, 58.89109563827515, 5.92e-07, 39.088020022
3200, 62.86125707626343, 1.2296e-05, 42.575964821
3300, 67.04569578170776, 1.4815000000000001e-05, 47.334229868
3400, 71.08542799949646, 1.2593000000000001e-05, 51.401219604000005
3500, 75.4870057106018, 5.92e-07, 56.251513056
3600, 79.91401529312134, 4.4500000000000003e-07, 60.612357202000005
3700, 83.86597752571106, 1.3926e-05, 66.036462735
3800, 88.68872952461243, 5.930000000000001e-07, 71.694179351
3900, 93.57192206382751, 1.5111000000000002e-05, 77.754303322
4000, 97.91454410552979, 1.1407000000000001e-05, 83.14499678300001
4100, 102.96066927909851, 1.4963e-05, 89.761187053
4200, 108.41555976867676, 4.44e-07, 96.751161557
4300, 113.74120712280273, 4.44e-07, 104.038587815
4400, 119.72132086753845, 5.92e-07, 110.69869544400001
4500, 124.40019226074219, 1.2593000000000001e-05, 118.764430668
4600, 130.27466940879822, 5.930000000000001e-07, 127.03644074900001
4700, 136.5304079055786, 7.410000000000001e-07, 135.786172947
4800, 142.03370714187622, 9.333e-06, 143.702259747
4900, 147.97669863700867, 4.44e-07, 153.28113034700002
5000, 153.41329622268677, 1.0963e-05, 163.09847322200002
5100, 160.2262625694275, 7.410000000000001e-07, 173.39661810700002
5200, 166.16837215423584, 1.2889000000000001e-05, 182.724131631
5300, 172.4688527584076, 8.890000000000001e-07, 193.756928211
5400, 178.2702178955078, 1.1112000000000001e-05, 205.32701696200002
5500, 185.99969863891602, 1.5704e-05, 217.61839899600002
5600, 192.2334852218628, 1.1111000000000001e-05, 410.29850905
5700, 198.58109641075134, 5.930000000000001e-07, 241.01205000800002
5800, 205.14144277572632, 4.44e-07, 254.46427134400003
5900, 212.56641340255737, 1.3630000000000002e-05, 268.053768102
6000, 220.25890254974365, 1.2e-05, 280.668808324
6100, 232.2513885498047, 1.3630000000000002e-05, 295.046045117
6200, 234.81653332710266, 1.4666000000000002e-05, 310.962062779
6300, 242.6361346244812, 1.3778000000000001e-05, 326.46780237900003
6400, 249.87930417060852, 1.1111000000000001e-05, 341.42318102900003
6500, 257.6328160762787, 1.4074000000000001e-05, 357.400027275
6600, 267.83668541908264, 1.7926e-05, 374.97864469300004
6700, 280.2890317440033, 1.2148000000000001e-05, 392.252583032
6800, 285.570360660553, 1.0963e-05, 408.66535224700004
6900, 292.835574388504, 1.6000000000000003e-05, 427.503566228
7000, 301.78007650375366, 7.410000000000001e-07, 448.69697352400004
7100, 310.5121970176697, 1.2148000000000001e-05, 466.86905033100004
7200, 317.7364766597748, 1.4222e-05, 484.75955478300006
7300, 326.3521497249603, 1.2296e-05, 509.19695431200006
7400, 338.412451505661, 1.2297000000000001e-05, 531.986284985
7500, 347.1243517398834, 1.0518e-05, 550.6580739970001
7600, 354.6076383590698, 9.185000000000001e-06, 572.226772534
7700, 363.29116320610046, 1.6297e-05, 595.5522253720001
7800, 372.7040457725525, 7.410000000000001e-07, 618.570307668
7900, 384.52929759025574, 1.037e-05, 642.809753096
8000, 393.88938760757446, 7.410000000000001e-07, 665.534111969
8100, 404.8541753292084, 8.88e-07, 690.777733528
8200, 412.4885926246643, 1.1112000000000001e-05, 718.220886188
